"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"ga3y100","磯料理 朴亭","〒299-5226 千葉県勝浦市串浜1248-3",35.151061,140.306791,"ＪＲ外房線","勝浦駅","10",1500,"千葉県",6,3.58333333333333
"gg3j300","中国料理 「芳喜楼（ほうきろう）」","〒294-0014 千葉県館山市山本195-1",34.991896,139.88505,"ＪＲ内房線","館山駅","30",2500,"千葉県",1,5
"a155005","麺場 田所商店 船橋店","〒273-0046 千葉県船橋市上山町1-162-1",35.726496,139.97214,"ＪＲ武蔵野線","船橋法典駅","9",900,"千葉県",0,NA
"gdv6132","ラーメン山岡家 木更津店","〒292-0054 千葉県木更津市長須賀1892",35.395338,139.941744,"ＪＲ久留里線","祇園駅","14",800,"千葉県",0,NA
"gdv6140","ラーメン山岡家 千葉若葉区店","〒264-0021 千葉県千葉市若葉区若松町2094-9",35.637083,140.166747,"千葉都市モノレール","桜木駅","13",800,"千葉県",0,NA
"7684179","居酒屋 花水木","〒290-0266 千葉県市原市海保50-2 ",35.480706,140.077605,"","","",2500,"千葉県",0,NA
"7377103","一蘭 千葉出洲港店","〒260-0023 千葉県千葉市中央区出洲港1-3 ",35.600124,140.115068,"ＪＲ外房線","本千葉駅","徒歩10",800,"千葉県",2,NA
"7248401","わん助 そごう千葉店","〒260-0028 千葉県千葉市中央区新町1000 そごう千葉店B1｢NATURAL MARKET」",35.611317,140.113693,"ＪＲ","千葉駅","徒歩1",800,"千葉県",0,NA
"7436269","こってりらーめん 誉","〒277-0852 千葉県柏市旭町1-7-11 ",35.860397,139.968932,"ＪＲ常磐線","柏駅","徒歩3",800,"千葉県",7,3.35714285714286
"7369057","おま屋","〒288-0055 千葉県銚子市陣屋町4-34 2F",35.730554,140.838956,"銚子電気鉄道線","観音駅","徒歩5",1000,"千葉県",0,NA
"7495352","横浜家系ラーメン 吟家 ～GINYA～ 誉田店","〒266-0005 千葉県千葉市緑区誉田町2-2302 ",35.544514,140.225781,"ＪＲ外房線","誉田駅","徒歩15",1000,"千葉県",2,NA
"7514990","麺小屋 西都賀店","〒264-0026 千葉県千葉市若葉区西都賀1-17-2 ",35.636442,140.14555,"ＪＲ総武本線","都賀駅","徒歩6",999,"千葉県",0,NA
"7544158","拉麺 いさりび","〒273-0005 千葉県船橋市本町7-5-4 ワールドビル1F",35.702692,139.983439,"ＪＲ総武線","船橋駅","徒歩3",1000,"千葉県",0,NA
"7504856","清華","〒270-1176 千葉県我孫子市柴崎台4-5-15 ",35.874666,140.045515,"ＪＲ常磐線","天王台駅","徒歩8",1500,"千葉県",0,NA
"6402141","BBQパーク 九十九里蓮沼（バーベキューパーク九十九里蓮沼）","〒289-1802 千葉県山武市蓮沼ロ2785 ",35.594934,140.508179,"","","",3000,"千葉県",0,NA
"7666909","拉麺いさりび 京成大久保店","〒275-0011 千葉県習志野市大久保3-11-24 ",35.689498,140.049816,"京成本線","京成大久保駅","徒歩5",1000,"千葉県",0,NA
"6211657","豆でっぽう","〒270-1176 千葉県我孫子市柴崎台2-6-21 ",35.874904,140.040771,"JR常磐線","天王台駅","徒歩2",850,"千葉県",0,NA
"5495428","めん処 時代屋","〒264-0002 千葉県千葉市若葉区千城台東1-4-6 102",35.619399,140.191805,"京葉道路","貝塚I.C.","車10",750,"千葉県",0,NA
"7495315","横浜家系ラーメン 吟家 ～GINYA～ 本店","〒266-0026 千葉県千葉市緑区古市場町404-1 ",35.544571,140.149821,"ＪＲ内房線","浜野駅","徒歩24",1000,"千葉県",0,NA
"6183329","翔軼屋","〒271-0092 千葉県松戸市松戸1228-106 ",35.783822,139.901338,"ＪＲ常磐線","松戸駅","徒歩1",1500,"千葉県",0,NA
"7562584","ラーメン北きつね","〒270-0025 千葉県松戸市中和倉222-21 ",35.806411,139.922855,"ＪＲ常磐線","馬橋駅","徒歩14",1000,"千葉県",0,NA
"7495354","横浜家系ラーメン 吟家 ～GINYA～ 実籾店","〒275-0002 千葉県習志野市実籾3-7-5 ",35.681701,140.069337,"京成本線","実籾駅","徒歩7",1000,"千葉県",0,NA
"7513160","みそ街道 炎‐en‐ 千葉みゆき通り店","〒260-0015 千葉県千葉市中央区富士見1-7-7 1F",35.612652,140.118262,"ＪＲ","千葉駅","徒歩7",999,"千葉県",0,NA
"7377090","一蘭 船橋店","〒274-0071 千葉県船橋市習志野1-9-1 ",35.712188,140.056472,"新京成線","北習志野駅","徒歩2",800,"千葉県",0,NA
"7708290","薫風家  横浜家系ラーメン","〒277-0855 千葉県柏市旭町1-4-1 柏プラザホテルアネックスB1F",35.862443,139.969075,"","","",720,"千葉県",0,NA
"5395981","中華料理 五十番","〒274-0063 千葉県船橋市習志野台2-73-11 ",35.724331,140.050154,"新京成線","北習志野駅","徒歩11",1500,"千葉県",2,3
"5026362","福々","〒299-1151 千葉県君津市中野2-31-18 ",35.325599,139.896157,"ＪＲ内房線","君津駅","徒歩10",3000,"千葉県",0,NA
"7514955","麺屋花形","〒277-0084 千葉県柏市新柏4-10-5 ",35.844152,139.97762,"東武野田線（東武アーバンパークライン）","新柏駅","徒歩15",800,"千葉県",0,NA
"5495288","万龍軒 新町店","〒260-0028 千葉県千葉市中央区新町25-12 ",35.609365,140.111265,"ＪＲ総武線","千葉駅","徒歩10",700,"千葉県",0,NA
"7485028","ラーメン 牛そば まるは","〒273-0005 千葉県船橋市本町4-38-22 山口ビル1F",35.698141,139.987284,"京成本線","京成船橋駅","徒歩4",1000,"千葉県",0,NA
"7126360","背脂らーめん宮本 本店","〒286-0033 千葉県成田市花崎町814-5 ",35.776971,140.314853,"京成本線","京成成田駅","徒歩1",1000,"千葉県",0,NA
"7495351","横浜家系ラーメン 吟家 ～GINYA～ 佐倉店","〒285-0051 千葉県佐倉市長熊455-1 ",35.710522,140.256015,"ＪＲ総武本線","南酒々井駅","徒歩27",1000,"千葉県",0,NA
"7495353","横浜家系ラーメン 吟家 ～GINYA～ 八千代店","〒276-0029 千葉県八千代市村上1245 ",35.731101,140.118422,"東葉高速線","村上駅","徒歩15",1000,"千葉県",0,NA
"7157638","らーめん 八幡だんちょうてー","〒272-0023 千葉県市川市南八幡4-7-12 ",35.719594,139.926394,"ＪＲ総武線","本八幡駅","徒歩2",950,"千葉県",0,NA
"7391186","中華一元","〒263-0023 千葉県千葉市稲毛区緑町1-25-8 ",35.625333,140.100443,"ＪＲ総武線","西千葉駅","徒歩10",700,"千葉県",0,NA
"5252162","いこい食堂","〒299-1607 千葉県富津市湊664 ",35.220677,139.872409,"","","",1000,"千葉県",4,3.5
"7649335","佐野ラーメン 麺屋 翔稀","〒277-0812 千葉県柏市花野井738-2 ",35.896908,139.966489,"つくばエクスプレス","柏の葉キャンパス駅","徒歩21",1000,"千葉県",0,NA
"5654591","ラーメン あや","〒260-0013 千葉県千葉市中央区中央2-6-3 ",35.60943,140.122336,"千葉都市モノレール","葭川公園駅","徒歩4",800,"千葉県",0,NA
"7481044","横浜家系ラーメン吟家～GINYA～ 白井店","〒270-1431 千葉県白井市根445-1 ",35.783217,140.046043,"北総鉄道北総線","白井駅","徒歩10",1000,"千葉県",0,NA
"7495355","横浜家系ラーメン 吟家 ～GINYA～ 蘇我店","〒260-0833 千葉県千葉市中央区稲荷町2-1-39 ",35.589681,140.123059,"京成千原線","千葉寺駅","徒歩16",1000,"千葉県",0,NA
"6410664","拉麺帝王","〒299-1161 千葉県君津市北子安6-17-8 ",35.331433,139.923014,"","","",800,"千葉県",0,NA
"7470080","中華そば モンド","〒292-0014 千葉県木更津市高柳2-3-16 ",35.410926,139.941046,"","","",800,"千葉県",0,NA
"7495347","横浜家系ラーメン 吟家 ～GINYA～ 富里店","〒286-0221 千葉県富里市七栄525-84 ",35.745434,140.314252,"京成本線","公津の杜駅","車9",1000,"千葉県",0,NA
"6299753","ひむろ 我孫子店","〒270-1151 千葉県我孫子市本町2-3-15 市川ビル1F",35.871446,140.011841,"JR常磐線","我孫子駅","徒歩3",800,"千葉県",4,4.25
"7350185","旬鮮華 なか家","〒272-0133 千葉県市川市行徳駅前3-15-12 ",35.679811,139.920498,"","","",2000,"千葉県",0,NA
"7643622","麺屋 要","〒299-0111 千葉県市原市姉崎527-8 ",35.478844,140.043242,"ＪＲ内房線","姉ケ崎駅","徒歩2",900,"千葉県",0,NA
"7495345","横浜家系ラーメン 吟家 ～GINYA～ 茂原店","〒297-0012 千葉県茂原市六ツ野4010-3 ",35.431283,140.324408,"ＪＲ外房線","茂原駅","徒歩29",1000,"千葉県",0,NA
"7126362","背脂らーめん宮本 八街店","〒289-1104 千葉県八街市文違字文違野301-3097 ",35.677968,140.317144,"ＪＲ総武本線","八街駅","徒歩10",1000,"千葉県",0,NA
"7238271","中華料理 長江","〒271-0092 千葉県松戸市松戸1740 ",35.779525,139.896842,"ＪＲ常磐線","松戸駅","徒歩10",1000,"千葉県",0,NA
"5251968","向藤","〒289-2511 千葉県旭市イ1709-1 ",35.720258,140.66222,"ＪＲ総武本線","旭駅","徒歩10",1000,"千葉県",0,NA
"7284068","ボウボウラーメン とみ","〒286-0211 千葉県富里市御料1005-4 千曲ビル1F",35.728964,140.348677,"京成本線","公津の杜駅","車20",850,"千葉県",0,NA
"7377110","一蘭 柏店","〒277-0853 千葉県柏市吉野沢1-13 ",35.852304,139.959222,"ＪＲ常磐線","柏駅","徒歩16",800,"千葉県",0,NA
"7238420","中華飯店 福新","〒271-0092 千葉県松戸市松戸1017-1 1F",35.778711,139.904475,"ＪＲ常磐線","松戸駅","徒歩10",1000,"千葉県",0,NA
"7495346","横浜家系ラーメン 吟家 ～GINYA～ 花見川店","〒262-0013 千葉県千葉市花見川区犢橋町1512-1 ",35.672651,140.098961,"京成本線","実籾駅","車11",1000,"千葉県",2,NA
"7498516","マルキン本舗 野田店","〒278-0004 千葉県野田市横内42-14 ",35.950101,139.879916,"東武野田線（東武アーバンパークライン）","野田市駅","車7",1000,"千葉県",0,NA
"7495350","横浜家系ラーメン 吟家 ～GINYA～ 旭店","〒289-2504 千葉県旭市ニ5886-10 ",35.723994,140.626857,"ＪＲ総武本線","干潟駅","徒歩27",1000,"千葉県",0,NA
"7495348","横浜家系ラーメン 吟家 ～GINYA～ 木更津店","〒292-0806 千葉県木更津市請西東7-12 ",35.362391,139.947596,"ＪＲ久留里線","祇園駅","車12",1000,"千葉県",0,NA
"7735410","宴会貸切×中華そば 「一休」（いっきゅう）","〒290-0207 千葉県市原市海士有木574-1 ",35.47271,140.123264,"小湊鉄道小湊鉄道線","上総三又駅","徒歩11",850,"千葉県",0,NA
"6929903","逸品香 一宮店","〒299-4314 千葉県長生郡一宮町新地甲2511-2 ",35.386032,140.386496,"九十九里有料道路","一宮料金所","車1",900,"千葉県",0,NA
"7386683","みんなのらぁめんバンブー","〒289-2241 千葉県香取郡多古町多古3893-1 ",35.737668,140.462028,"","","",1000,"千葉県",0,NA
"7512185","The Noodles ＆ Saloon Kiriya","〒270-0121 千葉県流山市西初石4-475-1 ",35.881864,139.916456,"","","",1000,"千葉県",0,NA
"6266238","らあめん clover","〒286-0033 千葉県成田市花崎町766-2 ",35.778301,140.320236,"JR成田線","成田駅","徒歩7",780,"千葉県",0,NA
"5808728","麺たま","〒286-0029 千葉県成田市ウイング土屋173 洛陽堂ガーデン2F",35.793802,140.323476,"JR成田線","成田駅","バス10",850,"千葉県",1,3
"7155780","中華料理 コバ","〒278-0037 千葉県野田市野田792-1 イガラシビル1F",35.945918,139.861554,"東武アーバンパークライン線","愛宕駅","徒歩1",2500,"千葉県",0,NA
"5495290","元祖札幌や 千葉店","〒260-0015 千葉県千葉市中央区富士見2-4-19 ",35.611461,140.115948,"京成千葉線","京成千葉駅","徒歩3",999,"千葉県",0,NA
"6372864","とら食堂 松戸分店","〒270-2221 千葉県松戸市紙敷1-8-6 ",35.776226,139.957831,"北総線","松飛台駅","徒歩1",780,"千葉県",3,4
"7485018","三代目らーめん処 まるは 極 ～KIWAMI～ 船橋店","〒273-0005 千葉県船橋市本町1-32-3 ",35.700147,139.984793,"京成本線","京成船橋駅","徒歩1",1000,"千葉県",2,4.75
"7216750","らーめん大地 宮野木店","〒263-0054 千葉県千葉市稲毛区宮野木町1849-69 ",35.660314,140.103994,"ＪＲ総武線","稲毛駅","車5",750,"千葉県",0,NA
"5137959","居酒屋 屋久島","〒279-0002 千葉県浦安市北栄1-2-37 伝次郎ビル1F",35.664667,139.896717,"東西線"," ","徒歩4",3000,"千葉県",0,NA
"7495344","横浜家系ラーメン 吟家 ～GINYA～ 姉崎店","〒290-0266 千葉県市原市海保1994-8 ",35.478822,140.065522,"ＪＲ内房線","姉ケ崎駅","車8",1000,"千葉県",0,NA
"7485026","五代目らーめん処 まるは商店 船橋高根木戸店","〒274-0065 千葉県船橋市高根台6-43-14 ",35.728377,140.036694,"新京成線","高根木戸駅","徒歩5",1000,"千葉県",0,NA
"7484568","旭川ラーメン 好","〒274-0825 千葉県船橋市前原西2-25-7 ",35.694142,140.024926,"","","",800,"千葉県",2,3
"7377125","一蘭 千葉店（C‐one内）","〒260-0015 千葉県千葉市中央区富士見2-24-1 ",35.609197,140.116944,"ＪＲ","千葉駅","徒歩5",800,"千葉県",1,3
"7511674","房総式ラーメン JINRIKISEN","〒275-0011 千葉県習志野市大久保1-16-18 プラザグレミオ 1F",35.689056,140.04907,"","","",900,"千葉県",0,NA
"7485016","二代目らーめん処 まるは旬 SHUN 市原店","〒290-0057 千葉県市原市五井金杉1-7 ",35.523299,140.095728,"ＪＲ","五井駅","徒歩19",1000,"千葉県",0,NA
"7630301","旭川味噌ラーメン ばんから 武石店","〒262-0031 千葉県千葉市花見川区武石町1-508-4 ",35.667307,140.063089,"ＪＲ総武線","幕張駅","徒歩13",1000,"千葉県",2,NA
"7485025","海老そば まるは 船橋店","〒273-0005 千葉県船橋市本町1-10-7 ",35.698464,139.985073,"京成本線","京成船橋駅","徒歩4",800,"千葉県",1,3.5
"7485027","六代目らーめん処 まるは 極 ～KIWAMI～ 西船橋店","〒273-0031 千葉県船橋市西船6-8-37 ",35.714687,139.955505,"京成本線","東中山駅","徒歩4",800,"千葉県",0,NA
"7513146","みそ街道 四街道本店","〒284-0005 千葉県四街道市四街道1-4-8 Aビル1F",35.662743,140.163341,"ＪＲ総武本線","四街道駅","徒歩2",999,"千葉県",0,NA
"7504747","ファミリーチューカなかむら","〒270-1143 千葉県我孫子市天王台1-20-9 1F",35.871094,140.040883,"ＪＲ常磐線","天王台駅","徒歩2",2500,"千葉県",0,NA
"7639851","味噌屋八玄","〒290-0051 千葉県市原市君塚2-17-1 ",35.520995,140.107699,"","","",900,"千葉県",0,NA
"6155332","華苑","〒271-0077 千葉県松戸市根本57-1 ",35.787495,139.897314,"JR常磐線","松戸駅","徒歩6",2000,"千葉県",0,NA
"6958552","らーめん トウマ","〒262-0033 千葉県千葉市花見川区幕張本郷6-25-18 ",35.674006,140.044205,"ＪＲ総武線","幕張本郷駅","徒歩3",800,"千葉県",0,NA
"7286767","ラーメン めん丸 八千代台店","〒276-0031 千葉県八千代市八千代台北7-1-2 ",35.703985,140.087802,"京成本線","八千代台駅","徒歩6",900,"千葉県",0,NA
"7147982","ラーメン ちば宝来","〒299-0117 千葉県市原市青葉台6-1-1 ",35.467467,140.05279,"ＪＲ内房線","姉ケ崎駅","車10",1000,"千葉県",0,NA
"5495438","炭一ラーメン","〒266-0031 千葉県千葉市緑区おゆみ野6-27-4 ",35.551297,140.189672,"ＪＲ外房線","鎌取駅","徒歩25",NA,"千葉県",2,3.75
"6155331","麺屋てつ","〒272-0034 千葉県市川市市川3-27-24 ",35.736927,139.902664,"京成本線","国府台駅","徒歩11",NA,"千葉県",0,NA
"7269645","麺や隆","〒272-0004 千葉県市川市原木2526-6 ホームセンターコーナン市川原木店1F",35.695219,139.953547,"東京メトロ東西線","原木中山駅","徒歩20",NA,"千葉県",0,NA
"7708579","浦安 幸来","〒279-0002 千葉県浦安市北栄1-1-4 チューナスカノウ1F",35.664485,139.896142,"東京メトロ東西線","浦安（千葉県）駅","徒歩4",NA,"千葉県",0,NA
"6165018","中村や","〒289-2714 千葉県旭市三川セ2688-3 ",35.719442,140.697347,"JR総武本線（東京-銚子）","飯岡駅","徒歩23",NA,"千葉県",0,NA
"7307715","千葉房総 麺のマルタイ","〒292-0043 千葉県木更津市東太田1-9-30 ",35.37646,139.950596,"JR久留里線","祇園（千葉県）駅","徒歩25",NA,"千葉県",0,NA
"6351664","喜多方ラーメン 坂内 蘇我店","〒260-0833 千葉県千葉市中央区稲荷町3-1-10 ",35.585946,140.124702,"ＪＲ京葉線","蘇我駅","徒歩12",NA,"千葉県",0,NA
"6094094","らいもん 五井店","〒290-0038 千葉県市原市五井西1-13-11 ",35.514309,140.071586,"小湊鉄道","五井駅","徒歩26",NA,"千葉県",1,5
"5025466","幸楽苑 成田店","〒286-0044 千葉県成田市不動ヶ岡2160-11 ",35.773289,140.315735,"京成本線","京成成田駅","徒歩7",NA,"千葉県",0,NA
"5910971","竹岡屋","〒292-0816 千葉県木更津市下烏田899-1 ",35.357106,139.921258,"","","",NA,"千葉県",0,NA
"5026384","ラーメンみのわ","〒299-1173 千葉県君津市外箕輪2-1-7 ",35.322038,139.922159,"","","",NA,"千葉県",0,NA
"5207439","ジャンボラーメン","〒289-0103 千葉県成田市高418-1 ",35.883881,140.376814,"","","",NA,"千葉県",0,NA
"6273610","北海道ラーメン ロッキー子龍","〒266-0032 千葉県千葉市緑区おゆみ野中央8-15-4 ",35.548797,140.186775,"ＪＲ外房線","鎌取駅","徒歩30",NA,"千葉県",3,3
"6752091","らあめん花月嵐 四街道店","〒284-0027 千葉県四街道市栗山1073-4-2 ",35.673041,140.170207,"JR総武本線（東京-銚子）","四街道駅","徒歩18",NA,"千葉県",0,NA
"5024376","よ志乃","〒261-0001 千葉県千葉市美浜区幸町1-18-2 ",35.614665,140.100913,"京成千葉線","西登戸駅","徒歩7",NA,"千葉県",2,NA
"6714964","みそ膳 だるまや原木中山店","〒273-0035 千葉県船橋市本中山7-7-1 メトロセンター内",35.703043,139.94172,"東京メトロ東西線","原木中山駅","徒歩1",NA,"千葉県",0,NA
"7500296","麺屋 咲","〒272-0804 千葉県市川市南大野1-14-7 ",35.741516,139.948257,"JR武蔵野線（府中本町-南船橋）","市川大野駅","徒歩23",NA,"千葉県",0,NA
"6746677","徳福 八幡店","〒272-0021 千葉県市川市八幡2-3-16 ",35.723321,139.928809,"京成本線","京成八幡駅","徒歩1",NA,"千葉県",0,NA
"7266821","鶏そば 朱雀","〒273-0035 千葉県船橋市本中山3-14-21 ",35.713881,139.943572,"JR総武本線（東京-銚子）","下総中山駅","徒歩1",NA,"千葉県",0,NA
"7721404","麺屋 K","〒289-2503 千葉県旭市江ヶ崎1604 ",35.734881,140.64427,"JR総武本線（東京-銚子）","旭（千葉県）駅","徒歩25",NA,"千葉県",0,NA
"6369904","濃厚鶏らーめん 武者道","〒260-0854 千葉県千葉市中央区長洲2-7-19 三藤第3ビル1F",35.600801,140.123295,"千葉都市モノレール１号線","県庁前（千葉県）駅","徒歩5",NA,"千葉県",0,NA
"5495868","らあめん花月嵐 成田国際空港店","〒282-0011 千葉県成田市三里塚字御料牧場1-1 成田国際空港第1旅客ターミナル中央ビル新館5F",35.763978,140.384233,"","","",NA,"千葉県",0,NA
"5026185","ちゃんこらーめん","〒276-0023 千葉県八千代市勝田台4-13-10 101",NA,NA,"京成本線","勝田台駅","徒歩13",NA,"千葉県",0,NA
"7403194","横浜家系ラーメン 横浜道 野田蕃昌店","〒278-0041 千葉県野田市蕃昌257-10 ",35.979704,139.861518,"東武野田線","七光台駅","徒歩19",NA,"千葉県",0,NA
"5137887","方雅","〒299-1757 千葉県富津市押切73 ",35.216949,139.919061,"ＪＲ内房線","上総湊駅","徒歩11",NA,"千葉県",0,NA
"6332965","千葉らぁ麺","〒260-0835 千葉県千葉市中央区川崎町52-7 Ario蘇我　1Fフードコート",35.587497,140.122742,"京成千原線","千葉寺駅","徒歩17",NA,"千葉県",0,NA
"6716069","らーめん壺中","〒260-0015 千葉県千葉市中央区富士見1-7-7 ベルビル3 1F",35.61266,140.118256,"千葉都市モノレール１号線","栄町（千葉県）駅","徒歩1",NA,"千葉県",0,NA
"5495350","ラーメン横丁","〒260-0813 千葉県千葉市中央区生実町2513 ",35.563623,140.15631,"京成千原線","学園前（千葉県）駅","徒歩8",NA,"千葉県",0,NA
"6361605","（麺）並木商事","〒260-0017 千葉県千葉市中央区要町5-1 ",35.615338,140.121031,"ＪＲ総武本線（東京-銚子）","東千葉駅","徒歩3",NA,"千葉県",1,NA
